프로젝트,모블록번호,블록번호,stage,기능,a2,모듈,취부장_total,취부장_butt,취부장_fillet,용접장_total,용접장_butt,용접장_fillet,작업량,작업량_단위,심출_계량,취부_계량,용접_계량,사상_계량,기타_계량,total_계량,심출_기준,취부_기준,용접_기준,사상_기준,기타_기준,total_기준,원본파일명
SN3286,P71LV,P717Z,40,D,HP717ZSF0400,XNNOJFT,510.4,88.0,422.4,852.1,424.6,427.5,11,M,100.98,201.96,495.72,91.8,27.54,918,70.69,141.37,347.0,64.26,19.28,642.6,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717Z,40,D,HP717ZSF0400,YYNDARZ,528.5,197.8,330.7,551.3,296.1,255.2,100,LOT,67.76,135.52,332.64,61.6,18.48,616,47.43,94.86,232.85,43.12,12.94,431.2,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717Z,40,D,HP717ZSF0400,MNMCMXI,819.3,410.3,409.0,311.2,83.4,227.8,94,TON,13.42,26.84,65.88,12.2,3.66,122,9.39,18.79,46.12,8.54,2.56,85.4,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,30,D,HP717FSF0300,ABTMV,276.9,171.6,105.3,583.6,353.1,230.5,67,M,51.04,102.08,250.56,46.4,13.92,464,35.73,71.46,175.39,32.48,9.74,324.8,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,30,D,HP717FSF0300,AOLEIR,504.5,278.4,226.1,477.8,252.7,225.1,70,M,12.21,24.42,59.94,11.1,3.33,111,8.55,17.09,41.96,7.77,2.33,77.7,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,30,D,HP717FSF0300,XNNOJFT,135.0,74.7,60.3,483.5,266.0,217.5,61,EA,46.97,93.94,230.58,42.7,12.81,427,32.88,65.76,161.41,29.89,8.97,298.91,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,30,D,HP717FSF0300,YYNDARZ,503.4,381.5,121.9,401.0,125.6,275.4,77,LOT,44.66,89.32,219.24,40.6,12.18,406,31.26,62.52,153.47,28.42,8.53,284.2,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,30,D,HP717FSF0300,MNMCMXI,395.8,86.6,309.2,196.7,83.6,113.1,87,TON,67.21,134.42,329.94,61.1,18.33,611,47.05,94.09,230.96,42.77,12.83,427.7,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,30,D,HP717FSF0300,UKUWO,656.6,366.6,290.0,630.9,219.4,411.5,60,LOT,27.94,55.88,137.16,25.4,7.62,254,19.56,39.12,96.01,17.78,5.33,177.8,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,40,D,HP717FSF0400,XNNOJFT,238.9,141.7,97.2,497.3,411.9,85.4,55,EA,76.34,152.68,374.76,69.4,20.82,694,53.44,106.88,262.33,48.58,14.57,485.8,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,40,D,HP717FSF0400,UKUWO,259.4,191.8,67.6,716.7,409.8,306.9,63,TON,30.91,61.82,151.74,28.1,8.43,281,21.64,43.27,106.22,19.67,5.9,196.7,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,40,D,HP717FSF0400,AOLEIR,693.1,319.7,373.4,411.0,271.3,139.7,49,TON,92.4,184.8,453.6,84.0,25.2,840,64.68,129.36,317.52,58.8,17.64,588.0,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,40,D,HP717FSF0400,MNMCMXI,515.2,92.8,422.4,676.0,282.4,393.6,86,LOT,85.14,170.28,417.96,77.4,23.22,774,59.6,119.2,292.57,54.18,16.25,541.8,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,40,D,HP717FSF0400,ABTMV,428.7,122.7,306.0,824.4,403.9,420.5,82,TON,89.98,179.96,441.72,81.8,24.54,818,62.99,125.97,309.2,57.26,17.18,572.6,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P717F,40,D,HP717FSF0400,YYNDARZ,584.5,384.0,200.5,606.8,268.7,338.1,55,EA,79.86,159.72,392.04,72.6,21.78,726,55.9,111.8,274.43,50.82,15.25,508.2,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,30,D,HP712HSF0300,UKUWO,338.8,227.6,111.2,389.6,185.2,204.4,46,M,28.93,57.86,142.02,26.3,7.89,263,20.25,40.5,99.41,18.41,5.52,184.09,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,30,D,HP712HSF0300,ABTMV,592.9,380.2,212.7,367.0,267.0,100.0,74,M,67.54,135.08,331.56,61.4,18.42,614,47.28,94.56,232.09,42.98,12.89,429.8,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,30,D,HP712HSF0300,YYNDARZ,366.5,156.4,210.1,469.9,328.7,141.2,56,M,15.62,31.24,76.68,14.2,4.26,142,10.93,21.87,53.68,9.94,2.98,99.4,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,30,D,HP712HSF0300,AOLEIR,652.1,444.0,208.1,555.5,110.5,445.0,57,EA,70.29,140.58,345.06,63.9,19.17,639,49.2,98.41,241.54,44.73,13.42,447.3,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,30,D,HP712HSF0300,XNNOJFT,519.3,220.0,299.3,245.4,75.4,170.0,15,M,35.09,70.18,172.26,31.9,9.57,319,24.56,49.13,120.58,22.33,6.7,223.3,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,40,D,HP712HSF0400,XNNOJFT,228.5,93.2,135.3,745.7,337.9,407.8,24,M,49.39,98.78,242.46,44.9,13.47,449,34.57,69.15,169.72,31.43,9.43,314.3,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,40,D,HP712HSF0400,ABTMV,219.3,67.5,151.8,360.3,272.5,87.8,100,EA,48.4,96.8,237.6,44.0,13.2,440,33.88,67.76,166.32,30.8,9.24,308.0,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,40,D,HP712HSF0400,MNMCMXI,608.1,414.0,194.1,782.7,432.5,350.2,19,TON,66.77,133.54,327.78,60.7,18.21,607,46.74,93.48,229.45,42.49,12.75,424.91,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,40,D,HP712HSF0400,AOLEIR,188.7,99.8,88.9,239.8,177.2,62.6,90,TON,32.67,65.34,160.38,29.7,8.91,297,22.87,45.74,112.27,20.79,6.24,207.91,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P712H,40,D,HP712HSF0400,UKUWO,524.5,159.4,365.1,604.7,216.6,388.1,97,LOT,63.91,127.82,313.74,58.1,17.43,581,44.74,89.47,219.62,40.67,12.2,406.7,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,30,D,HP719QSF0300,AOLEIR,701.3,268.7,432.6,738.3,341.8,396.5,71,M,62.92,125.84,308.88,57.2,17.16,572,44.04,88.09,216.22,40.04,12.01,400.4,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,30,D,HP719QSF0300,ABTMV,170.6,88.8,81.8,415.1,158.3,256.8,29,TON,22.77,45.54,111.78,20.7,6.21,207,15.94,31.88,78.25,14.49,4.35,144.91,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,30,D,HP719QSF0300,MNMCMXI,716.6,299.0,417.6,729.5,300.6,428.9,55,M,72.49,144.98,355.86,65.9,19.77,659,50.74,101.49,249.1,46.13,13.84,461.3,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,30,D,HP719QSF0300,YYNDARZ,612.3,329.6,282.7,598.4,328.6,269.8,65,LOT,46.09,92.18,226.26,41.9,12.57,419,32.26,64.53,158.38,29.33,8.8,293.3,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,30,D,HP719QSF0300,UKUWO,602.4,276.9,325.5,577.6,396.7,180.9,34,TON,77.22,154.44,379.08,70.2,21.06,702,54.05,108.11,265.36,49.14,14.74,491.4,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,30,D,HP719QSF0300,XNNOJFT,441.1,371.4,69.7,203.5,99.6,103.9,87,M,78.43,156.86,385.02,71.3,21.39,713,54.9,109.8,269.51,49.91,14.97,499.09,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,40,D,HP719QSF0400,XNNOJFT,531.4,328.8,202.6,518.4,327.9,190.5,61,EA,18.92,37.84,92.88,17.2,5.16,172,13.24,26.49,65.02,12.04,3.61,120.4,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,40,D,HP719QSF0400,UKUWO,560.3,219.0,341.3,429.2,140.8,288.4,99,LOT,95.7,191.4,469.8,87.0,26.1,870,66.99,133.98,328.86,60.9,18.27,609.0,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,40,D,HP719QSF0400,YYNDARZ,308.7,132.9,175.8,548.0,214.3,333.7,13,TON,25.08,50.16,123.12,22.8,6.84,228,17.56,35.11,86.18,15.96,4.79,159.6,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P719Q,40,D,HP719QSF0400,AOLEIR,470.9,181.1,289.8,254.7,201.6,53.1,77,TON,13.75,27.5,67.5,12.5,3.75,125,9.62,19.25,47.25,8.75,2.62,87.49,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,50,D,HP71LVSF0500,YYNDARZ,487.0,68.8,418.2,772.5,449.5,323.0,95,LOT,41.8,83.6,205.2,38.0,11.4,380,29.26,58.52,143.64,26.6,7.98,266.0,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,50,D,HP71LVSF0500,ABTMV,436.7,222.5,214.2,405.0,180.7,224.3,2,TON,29.15,58.3,143.1,26.5,7.95,265,20.4,40.81,100.17,18.55,5.56,185.49,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,50,D,HP71LVSF0500,XNNOJFT,572.0,175.9,396.1,473.2,246.0,227.2,4,LOT,71.5,143.0,351.0,65.0,19.5,650,50.05,100.1,245.7,45.5,13.65,455.0,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,50,D,HP71LVSF0500,AOLEIR,536.4,363.0,173.4,315.9,177.6,138.3,65,EA,99.0,198.0,486.0,90.0,27.0,900,69.3,138.6,340.2,63.0,18.9,630.0,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,60,D,HP71LVSF0600,MNMCMXI,763.7,400.4,363.3,515.4,391.7,123.7,44,TON,58.08,116.16,285.12,52.8,15.84,528,40.66,81.31,199.58,36.96,11.09,369.6,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,60,D,HP71LVSF0600,XNNOJFT,280.3,71.7,208.6,476.9,183.6,293.3,7,EA,36.74,73.48,180.36,33.4,10.02,334,25.72,51.44,126.25,23.38,7.01,233.8,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,60,D,HP71LVSF0600,YYNDARZ,648.0,327.9,320.1,238.8,114.1,124.7,20,TON,30.69,61.38,150.66,27.9,8.37,279,21.48,42.97,105.46,19.53,5.86,195.3,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,60,D,HP71LVSF0600,ABTMV,477.2,122.4,354.8,666.5,230.8,435.7,89,LOT,64.79,129.58,318.06,58.9,17.67,589,45.35,90.71,222.64,41.23,12.37,412.3,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,60,D,HP71LVSF0600,UKUWO,277.9,174.2,103.7,253.3,176.4,76.9,14,EA,14.08,28.16,69.12,12.8,3.84,128,9.86,19.71,48.38,8.96,2.69,89.6,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,70,D,HP71LVSF0700,YYNDARZ,805.0,414.3,390.7,526.6,376.1,150.5,67,LOT,100.76,201.52,494.64,91.6,27.48,916,70.53,141.06,346.25,64.12,19.24,641.2,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,70,D,HP71LVSF0700,AOLEIR,499.7,447.3,52.4,676.5,411.8,264.7,61,LOT,23.1,46.2,113.4,21.0,6.3,210,16.17,32.34,79.38,14.7,4.41,147.0,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,70,D,HP71LVSF0700,ABTMV,490.3,242.5,247.8,401.9,273.5,128.4,23,TON,19.91,39.82,97.74,18.1,5.43,181,13.94,27.87,68.42,12.67,3.8,126.7,SN3286_P71LV_dummy.xlsx
SN3286,P71LV,P71LV,70,D,HP71LVSF0700,MNMCMXI,591.8,227.6,364.2,426.2,55.4,370.8,18,LOT,61.16,122.32,300.24,55.6,16.68,556,42.81,85.62,210.17,38.92,11.68,389.2,SN3286_P71LV_dummy.xlsx
SN3286,U86LD,U867Z,30,D,HU867ZSF0300,OZQJGN,640.8,230.3,410.5,341.8,209.3,132.5,38,M,85.8,171.6,421.2,78.0,23.4,780,60.06,120.12,294.84,54.6,16.38,546.0,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U867Z,30,D,HU867ZSF0300,DRSGIG,308.0,245.7,62.3,669.0,397.0,272.0,88,M,53.68,107.36,263.52,48.8,14.64,488,37.58,75.15,184.46,34.16,10.25,341.6,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U867Z,30,D,HU867ZSF0300,LSSWN,787.0,377.9,409.1,246.5,191.5,55.0,8,EA,72.05,144.1,353.7,65.5,19.65,655,50.43,100.87,247.59,45.85,13.75,458.49,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U867Z,30,D,HU867ZSF0300,BNFTM,497.5,292.7,204.8,215.5,148.8,66.7,92,M,47.96,95.92,235.44,43.6,13.08,436,33.57,67.14,164.81,30.52,9.16,305.2,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U867Z,40,D,HU867ZSF0400,DRSGIG,588.9,337.7,251.2,407.6,107.9,299.7,43,M,36.74,73.48,180.36,33.4,10.02,334,25.72,51.44,126.25,23.38,7.01,233.8,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U867Z,40,D,HU867ZSF0400,OZQJGN,457.1,402.4,54.7,788.4,393.1,395.3,82,EA,99.66,199.32,489.24,90.6,27.18,906,69.76,139.52,342.47,63.42,19.03,634.2,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U867Z,40,D,HU867ZSF0400,BNFTM,592.0,255.9,336.1,448.2,208.5,239.7,66,EA,43.23,86.46,212.22,39.3,11.79,393,30.26,60.52,148.55,27.51,8.25,275.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U867Z,40,D,HU867ZSF0400,LSSWN,575.1,387.0,188.1,270.5,118.9,151.6,47,TON,86.46,172.92,424.44,78.6,23.58,786,60.52,121.04,297.11,55.02,16.51,550.2,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,30,D,HU862ASF0300,DRSGIG,565.4,325.4,240.0,527.9,297.8,230.1,71,EA,99.33,198.66,487.62,90.3,27.09,903,69.53,139.06,341.33,63.21,18.96,632.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,30,D,HU862ASF0300,BNFTM,380.7,56.2,324.5,722.5,352.3,370.2,42,M,86.35,172.7,423.9,78.5,23.55,785,60.44,120.89,296.73,54.95,16.48,549.49,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,30,D,HU862ASF0300,OZQJGN,406.8,307.5,99.3,698.8,264.7,434.1,85,TON,68.64,137.28,336.96,62.4,18.72,624,48.05,96.1,235.87,43.68,13.1,436.8,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,30,D,HU862ASF0300,LSSWN,743.8,399.7,344.1,648.8,371.6,277.2,76,M,58.85,117.7,288.9,53.5,16.05,535,41.2,82.39,202.23,37.45,11.23,374.5,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,40,D,HU862ASF0400,BNFTM,384.6,281.5,103.1,401.4,241.7,159.7,88,M,61.6,123.2,302.4,56.0,16.8,560,43.12,86.24,211.68,39.2,11.76,392.0,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,40,D,HU862ASF0400,LSSWN,294.5,151.5,143.0,768.8,374.1,394.7,70,LOT,78.32,156.64,384.48,71.2,21.36,712,54.82,109.65,269.14,49.84,14.95,498.4,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,40,D,HU862ASF0400,OZQJGN,454.2,334.2,120.0,234.4,102.9,131.5,84,M,73.7,147.4,361.8,67.0,20.1,670,51.59,103.18,253.26,46.9,14.07,469.0,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U862A,40,D,HU862ASF0400,DRSGIG,402.1,287.0,115.1,421.4,144.2,277.2,20,EA,22.55,45.1,110.7,20.5,6.15,205,15.79,31.57,77.49,14.35,4.3,143.5,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,30,D,HU869GSF0300,DRSGIG,704.1,427.5,276.6,700.2,443.4,256.8,7,M,68.97,137.94,338.58,62.7,18.81,627,48.28,96.56,237.01,43.89,13.17,438.91,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,30,D,HU869GSF0300,BNFTM,215.6,117.1,98.5,432.5,376.5,56.0,23,EA,36.85,73.7,180.9,33.5,10.05,335,25.79,51.59,126.63,23.45,7.04,234.5,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,30,D,HU869GSF0300,LSSWN,383.2,56.5,326.7,428.0,204.4,223.6,6,EA,23.87,47.74,117.18,21.7,6.51,217,16.71,33.42,82.03,15.19,4.56,151.91,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,30,D,HU869GSF0300,OZQJGN,555.8,253.2,302.6,591.8,318.6,273.2,87,LOT,101.31,202.62,497.34,92.1,27.63,921,70.92,141.83,348.14,64.47,19.34,644.7,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,40,D,HU869GSF0400,DRSGIG,502.8,377.1,125.7,290.7,203.5,87.2,93,M,17.93,35.86,88.02,16.3,4.89,163,12.55,25.1,61.61,11.41,3.42,114.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,40,D,HU869GSF0400,BNFTM,574.8,409.1,165.7,325.3,177.7,147.6,76,EA,20.57,41.14,100.98,18.7,5.61,187,14.4,28.8,70.69,13.09,3.93,130.91,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,40,D,HU869GSF0400,OZQJGN,525.0,364.5,160.5,719.8,363.2,356.6,83,M,72.93,145.86,358.02,66.3,19.89,663,51.05,102.1,250.61,46.41,13.92,464.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U869G,40,D,HU869GSF0400,LSSWN,301.7,128.0,173.7,682.0,396.5,285.5,87,EA,104.72,209.44,514.08,95.2,28.56,952,73.3,146.61,359.86,66.64,19.99,666.4,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,30,D,HU866HSF0300,BNFTM,595.8,384.1,211.7,321.0,123.0,198.0,36,TON,102.85,205.7,504.9,93.5,28.05,935,71.99,143.99,353.43,65.45,19.63,654.49,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,30,D,HU866HSF0300,DRSGIG,716.3,431.0,285.3,304.8,225.0,79.8,89,EA,13.2,26.4,64.8,12.0,3.6,120,9.24,18.48,45.36,8.4,2.52,84.0,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,30,D,HU866HSF0300,OZQJGN,663.4,224.4,439.0,536.2,317.4,218.8,10,EA,21.34,42.68,104.76,19.4,5.82,194,14.94,29.88,73.33,13.58,4.07,135.8,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,30,D,HU866HSF0300,LSSWN,619.2,412.0,207.2,595.4,198.4,397.0,12,M,90.75,181.5,445.5,82.5,24.75,825,63.52,127.05,311.85,57.75,17.32,577.49,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,40,D,HU866HSF0400,BNFTM,586.7,209.5,377.2,574.0,416.5,157.5,61,EA,80.63,161.26,395.82,73.3,21.99,733,56.44,112.88,277.07,51.31,15.39,513.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,40,D,HU866HSF0400,LSSWN,315.1,259.1,56.0,713.3,359.2,354.1,54,M,59.4,118.8,291.6,54.0,16.2,540,41.58,83.16,204.12,37.8,11.34,378.0,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,40,D,HU866HSF0400,OZQJGN,274.0,167.7,106.3,540.7,263.7,277.0,52,M,80.96,161.92,397.44,73.6,22.08,736,56.67,113.34,278.21,51.52,15.46,515.2,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U866H,40,D,HU866HSF0400,DRSGIG,439.0,205.4,233.6,199.8,56.2,143.6,72,EA,59.73,119.46,293.22,54.3,16.29,543,41.81,83.62,205.25,38.01,11.4,380.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,30,D,HU864TSF0300,DRSGIG,433.4,62.3,371.1,416.7,221.5,195.2,10,LOT,106.04,212.08,520.56,96.4,28.92,964,74.23,148.46,364.39,67.48,20.24,674.8,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,30,D,HU864TSF0300,OZQJGN,468.0,408.7,59.3,388.5,287.9,100.6,17,LOT,20.79,41.58,102.06,18.9,5.67,189,14.55,29.11,71.44,13.23,3.97,132.3,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,30,D,HU864TSF0300,BNFTM,758.1,402.5,355.6,583.1,193.4,389.7,67,M,82.06,164.12,402.84,74.6,22.38,746,57.44,114.88,281.99,52.22,15.67,522.2,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,30,D,HU864TSF0300,LSSWN,373.2,202.1,171.1,473.4,81.5,391.9,74,TON,96.69,193.38,474.66,87.9,26.37,879,67.68,135.37,332.26,61.53,18.46,615.3,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,40,D,HU864TSF0400,BNFTM,692.8,254.2,438.6,341.8,97.1,244.7,91,EA,43.67,87.34,214.38,39.7,11.91,397,30.57,61.14,150.07,27.79,8.34,277.91,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,40,D,HU864TSF0400,LSSWN,423.6,318.4,105.2,459.5,168.7,290.8,10,EA,99.22,198.44,487.08,90.2,27.06,902,69.45,138.91,340.96,63.14,18.94,631.4,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,40,D,HU864TSF0400,OZQJGN,635.6,266.7,368.9,415.9,308.0,107.9,78,LOT,21.34,42.68,104.76,19.4,5.82,194,14.94,29.88,73.33,13.58,4.07,135.8,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U864T,40,D,HU864TSF0400,DRSGIG,650.3,426.0,224.3,227.2,120.8,106.4,43,EA,64.68,129.36,317.52,58.8,17.64,588,45.28,90.55,222.26,41.16,12.35,411.6,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,30,D,HU868VSF0300,BNFTM,259.4,156.6,102.8,567.9,379.3,188.6,48,LOT,44.0,88.0,216.0,40.0,12.0,400,30.8,61.6,151.2,28.0,8.4,280.0,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,30,D,HU868VSF0300,OZQJGN,451.5,383.4,68.1,476.3,224.0,252.3,74,M,11.22,22.44,55.08,10.2,3.06,102,7.85,15.71,38.56,7.14,2.14,71.4,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,30,D,HU868VSF0300,LSSWN,498.4,100.5,397.9,298.8,248.8,50.0,3,EA,75.68,151.36,371.52,68.8,20.64,688,52.98,105.95,260.06,48.16,14.45,481.6,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,30,D,HU868VSF0300,DRSGIG,285.0,75.3,209.7,829.5,420.1,409.4,36,EA,57.09,114.18,280.26,51.9,15.57,519,39.96,79.93,196.18,36.33,10.9,363.3,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,40,D,HU868VSF0400,LSSWN,627.0,389.0,238.0,236.3,121.1,115.2,79,TON,74.03,148.06,363.42,67.3,20.19,673,51.82,103.64,254.39,47.11,14.13,471.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,40,D,HU868VSF0400,BNFTM,809.2,405.0,404.2,235.4,162.0,73.4,67,M,65.67,131.34,322.38,59.7,17.91,597,45.97,91.94,225.67,41.79,12.54,417.91,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,40,D,HU868VSF0400,OZQJGN,269.1,114.4,154.7,317.0,231.0,86.0,10,LOT,58.19,116.38,285.66,52.9,15.87,529,40.73,81.47,199.96,37.03,11.11,370.3,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U868V,40,D,HU868VSF0400,DRSGIG,693.5,426.6,266.9,781.5,422.5,359.0,62,EA,11.66,23.32,57.24,10.6,3.18,106,8.16,16.32,40.07,7.42,2.23,74.2,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,30,D,HU860DSF0300,OZQJGN,295.2,96.5,198.7,171.6,50.4,121.2,14,EA,63.14,126.28,309.96,57.4,17.22,574,44.2,88.4,216.97,40.18,12.05,401.8,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,30,D,HU860DSF0300,DRSGIG,397.0,176.0,221.0,416.4,349.0,67.4,30,LOT,51.81,103.62,254.34,47.1,14.13,471,36.27,72.53,178.04,32.97,9.89,329.7,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,30,D,HU860DSF0300,BNFTM,349.1,71.3,277.8,192.9,129.8,63.1,56,TON,18.92,37.84,92.88,17.2,5.16,172,13.24,26.49,65.02,12.04,3.61,120.4,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,30,D,HU860DSF0300,LSSWN,374.0,322.2,51.8,655.9,243.5,412.4,84,EA,104.39,208.78,512.46,94.9,28.47,949,73.07,146.15,358.72,66.43,19.93,664.3,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,40,D,HU860DSF0400,OZQJGN,449.1,140.8,308.3,627.8,369.0,258.8,76,M,57.53,115.06,282.42,52.3,15.69,523,40.27,80.54,197.69,36.61,10.98,366.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,40,D,HU860DSF0400,DRSGIG,611.0,396.1,214.9,255.4,102.6,152.8,99,EA,64.13,128.26,314.82,58.3,17.49,583,44.89,89.78,220.37,40.81,12.24,408.09,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,40,D,HU860DSF0400,LSSWN,558.5,215.4,343.1,800.9,433.7,367.2,19,LOT,68.97,137.94,338.58,62.7,18.81,627,48.28,96.56,237.01,43.89,13.17,438.91,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U860D,40,D,HU860DSF0400,BNFTM,305.2,130.9,174.3,400.7,265.4,135.3,93,EA,97.79,195.58,480.06,88.9,26.67,889,68.45,136.91,336.04,62.23,18.67,622.3,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U861Y,30,D,HU861YSF0300,OZQJGN,465.3,190.7,274.6,433.0,294.3,138.7,9,LOT,31.57,63.14,154.98,28.7,8.61,287,22.1,44.2,108.49,20.09,6.03,200.91,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U861Y,30,D,HU861YSF0300,LSSWN,542.3,407.0,135.3,769.0,402.7,366.3,57,TON,51.48,102.96,252.72,46.8,14.04,468,36.04,72.07,176.9,32.76,9.83,327.6,SN3286_U86LD_dummy.xlsx
SN3286,U86LD,U861Y,30,D,HU861YSF0300,BNFTM,662.1,259.6,402.5,545.3,146.8,398.5,54,EA,28.05,56.1,137.7,25.5,7.65,255,19.63,39.27,96.39,17.85,5.35,178.49,SN3286_U86LD_dummy.xlsx
